"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1907628722179682396","Thu Apr 03 02:58:24 +0000 2025","0","Donald Trump Kenakan Tarif 32 Persen Untuk Indonesia https://t.co/RtGqY2yzOR","1907628722179682396","","","in","INDONESIA","0","0","0","https://x.com/Pelanginews/status/1907628722179682396","1048142376","Pelanginews"
"1907626345137647847","Thu Apr 03 02:48:57 +0000 2025","0","Trump Umumkan Tarif Resiprokal AS! Indonesia Dikenakan 32 Persen Ekonomi Global Makin Seru Siap-siap Resesi! https://t.co/rrxuCXne8s","1907626345137647847","","","in","","0","0","0","https://x.com/jogjaposid/status/1907626345137647847","2923415096","jogjaposid"
"1907622493696979303","Thu Apr 03 02:33:39 +0000 2025","3","Trump Cekik Indonesia dengan Tarif Impor 32 Persen https://t.co/vpNMMom8Wq","1907622493696979303","","","in","Indonesia","0","1","0","https://x.com/rmol_id/status/1907622493696979303","990237626","rmol_id"
"1907616043658547641","Thu Apr 03 02:08:01 +0000 2025","0","Trump Tetapkan Tarif Impor Baru Indonesia Terkena 32 Persen (Berita selengkapnya klik @naratifmedia) : Idx_chanel #naratif #naratifmedia #indonesia #pajak #import #DonaldTrump #presidenprabowo #beritaViral #beritaterkini #BeritaTerbaru https://t.co/hstmBYt4hh","1907616043658547641","","","in","","0","0","0","https://x.com/Naratifmedia/status/1907616043658547641","1880317881608753152","Naratifmedia"
"1907616042920325150","Thu Apr 03 02:08:01 +0000 2025","1","Presiden Amerika Serikat Donald Trump resmi mengumumkan kenaikan tarif impor untuk hampir semua negara termasuk Indonesia yang dikenakan kenaikan tarif sebesar 32 persen. Selengkapnya: https://t.co/ew2s0OltGs #DonaldTrump #TarifImpor #Impor #AmerikaSerikat #KatadataUpdate https://t.co/s3gQfvcxEd","1907616042920325150","https://pbs.twimg.com/media/Gnk2qe8a8AAG5c-.jpg","","in","Jakarta","1","0","4","https://x.com/KATADATAcoid/status/1907616042920325150","552523769","KATADATAcoid"
"1907614688398999778","Thu Apr 03 02:02:38 +0000 2025","0","Alasan Trump Berlakukan Tarif 32 Persen ke RI: TKDN hingga Impor Etanol Tinggi https://t.co/xTKJUAyxmX","1907614688398999778","","","in","Indonesia","0","0","0","https://x.com/MSNindonesia/status/1907614688398999778","262026799","MSNindonesia"
"1907612485869515023","Thu Apr 03 01:53:53 +0000 2025","0","Presiden AS Donald Trump menetapkan tarif baru bagi mitra dagang termasuk Indonesia yang dikenai tarif timbal balik 32 persen. Kebijakan ini memicu reaksi global. https://t.co/vGEShWruir","1907612485869515023","","","in","Samarinda","0","0","0","https://x.com/ExposeKaltim/status/1907612485869515023","1802208428145926144","ExposeKaltim"
"1907603994215878680","Thu Apr 03 01:20:08 +0000 2025","0","Trump Umumkan Tarif Impor Baru ke Amerika Serikat Indonesia Kena 32 Persen https://t.co/RoUZefwvwg","1907603994215878680","","","in","Jakarta Capital Region","1","0","0","https://x.com/idx_channel/status/1907603994215878680","4755284968","idx_channel"
"1907600798437224908","Thu Apr 03 01:07:26 +0000 2025","0","Trump Cekik Indonesia dengan Tarif Impor 32 Persen https://t.co/0q4KEMGFmD #TrumpTariffs #Trump #IndonesiaGelap2025 #prabowo","1907600798437224908","","","in","","0","1","0","https://x.com/mpundj/status/1907600798437224908","950601576669835266","mpundj"
"1907600263705407853","Thu Apr 03 01:05:19 +0000 2025","71","Trump Umumkan Kebijakan Tarif Impor Indonesia Kena 32 Persen Baca di https://t.co/cfDlK9BQaq https://t.co/hTeqoYoI7W","1907600263705407853","https://pbs.twimg.com/media/GnkoN2dagAANMNT.jpg","","in","Jakarta","13","31","35","https://x.com/kompascom/status/1907600263705407853","23343960","kompascom"
"1907599582877393095","Thu Apr 03 01:02:36 +0000 2025","0","Trump Umumkan Tarif Impor Baru Indonesia Kena 32 Persen https://t.co/dlhxKZHEpo","1907599582877393095","","","in","Indonesia","0","0","0","https://x.com/MSNindonesia/status/1907599582877393095","262026799","MSNindonesia"
